Bill.Doc.,Item,Material,MPG,Billed qty,CnTy,    Amount,CondRecNo.,Agreement,  Cond.value,SOff.,Sold-to pt,Name 1,SOrg.,DChl,BillT,Bill. Date,SaTy,POtyp,Product hierarchy,MG3*,MG4*,Created,OrdRs,Sales Doc.,Doc. Date,Purchase order no.,Pricing dt
6876084103,40,DSCHX300B.CE3,,1,ZNET,120,,,120,PL00,280049112,Saturn Planet Sp. z o.o.,PL10,2,G2,18.09.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67640149,17.09.2013,FY13 sell out suppor,18.03.2013
6876084104,30,DSCHX300B.CE3,,3,ZNET,120,,,360,PL00,280049112,Saturn Planet Sp. z o.o.,PL10,2,G2,18.09.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67640150,17.09.2013,FY13 sell out suppor,09.04.2013
6876084105,20,DSCHX300B.CE3,,2,ZNET,120,,,240,PL00,280049113,Saturn Planet Sp. z o.o.,PL10,2,G2,18.09.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67640151,17.09.2013,FY13 sell out suppor,09.04.2013
6876084106,187,DSCHX300B.CE3,,4,ZNET,120,,,480,PL00,280049113,Saturn Planet Sp. z o.o.,PL10,2,G2,18.09.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67640152,17.09.2013,FY13 sell out suppor,30.04.2013
6876084107,20,DSCHX300B.CE3,,1,ZNET,120,,,120,PL00,280049114,Saturn Planet Sp. z o.o.,PL10,2,G2,18.09.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67640164,17.09.2013,FY13 sell out suppor,09.04.2013
6876084108,10,DSCHX300B.CE3,,1,ZNET,120,,,120,PL00,280049115,Saturn Planet Sp. z o.o.,PL10,2,G2,18.09.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67640165,17.09.2013,FY13 sell out suppor,09.04.2013
6876084109,30,DSCHX300B.CE3,,1,ZNET,120,,,120,PL00,280049115,Saturn Planet Sp. z o.o.,PL10,2,G2,18.09.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67640166,17.09.2013,FY13 sell out suppor,09.04.2013
6876084110,10,DSCHX300B.CE3,,1,ZNET,120,,,120,PL00,280049115,Saturn Planet Sp. z o.o.,PL10,2,G2,18.09.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67640167,17.09.2013,FY13 sell out suppor,09.04.2013
6876084111,10,DSCHX300B.CE3,,2,ZNET,120,,,240,PL00,280049116,Saturn Planet Sp. z o.o.,PL10,2,G2,18.09.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67640168,17.09.2013,FY13 sell out suppor,15.03.2013
6876084112,40,DSCHX300B.CE3,,2,ZNET,120,,,240,PL00,280049116,Saturn Planet Sp. z o.o.,PL10,2,G2,18.09.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67640169,17.09.2013,FY13 sell out suppor,09.04.2013
6876084113,20,DSCHX300B.CE3,,2,ZNET,120,,,240,PL00,280049117,Saturn Planet Sp. Z O.O.,PL10,2,G2,18.09.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67640170,17.09.2013,FY13 sell out suppor,09.04.2013
6876084114,20,DSCHX300B.CE3,,1,ZNET,120,,,120,PL00,280049117,Saturn Planet Sp. Z O.O.,PL10,2,G2,18.09.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67640171,17.09.2013,FY13 sell out suppor,09.04.2013
6876084115,51,DSCHX300B.CE3,,1,ZNET,120,,,120,PL00,280049117,Saturn Planet Sp. Z O.O.,PL10,2,G2,18.09.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67640172,17.09.2013,FY13 sell out suppor,15.05.2013
6876084115,100,DSCHX300B.CE3,,2,ZNET,120,,,240,PL00,280049117,Saturn Planet Sp. Z O.O.,PL10,2,G2,18.09.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67640172,17.09.2013,FY13 sell out suppor,15.05.2013
6876084116,250,DSCHX300B.CE3,,1,ZNET,120,,,120,PL00,280049117,Saturn Planet Sp. Z O.O.,PL10,2,G2,18.09.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67640173,17.09.2013,FY13 sell out suppor,15.05.2013
6876084117,20,DSCHX300B.CE3,,2,ZNET,120,,,240,PL00,280049118,Saturn Planet Sp. z o.o.,PL10,2,G2,18.09.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67639689,17.09.2013,FY13 sell out suppor,09.04.2013
6876084118,120,DSCHX300B.CE3,,3,ZNET,120,,,360,PL00,284902002,Media Markt Polska Sp. z o.o.,PL10,2,G2,18.09.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67640174,17.09.2013,FY13 sell out suppor,15.03.2013
6876084119,20,DSCHX300B.CE3,,2,ZNET,120,,,240,PL00,284902002,Media Markt Polska Sp. z o.o.,PL10,2,G2,18.09.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67640175,17.09.2013,FY13 sell out suppor,13.05.2013
6876084120,30,DSCHX300B.CE3,,3,ZNET,120,,,360,PL00,284902002,Media Markt Polska Sp. z o.o.,PL10,2,G2,18.09.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67640176,17.09.2013,FY13 sell out suppor,29.07.2013
6876086991,273,DSCH200B.CE3,,123,ZNET,41,,,"5.043,00",PL00,280040867,Terg S.A.,PL10,2,G2,04.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67675062,03.10.2013,FY13 sell out suppor,22.01.2013
6876086992,10,DSCHX300B.CE3,,77,ZNET,120,,,"9.240,00",PL00,280040867,Terg S.A.,PL10,2,G2,04.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67675063,03.10.2013,FY13 sell out suppor,19.04.2013
6876086997,40,DSCHX300B.CE3,,9,ZNET,120,,,"1.080,00",PL00,280043286,Fotojoker Sp. Z O.O.,PL10,2,G2,04.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67675059,03.10.2013,FY13 sell out suppor,22.03.2013
6876086998,60,DSCHX300B.CE3,,94,ZNET,120,,,"11.280,00",PL00,280043286,Fotojoker Sp. Z O.O.,PL10,2,G2,04.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67675060,03.10.2013,FY13 sell out suppor,11.04.2013
6876087628,10,DSCHX300B.CE3,,53,ZNET,120,,,"6.360,00",PL00,280040867,Terg S.A.,PL10,2,G2,16.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67709300,14.10.2013,FY13 sell out suppor,19.04.2013
6876087629,10,DSCHX300B.CE3,,33,ZNET,120,,,"3.960,00",PL00,280040867,Terg S.A.,PL10,2,G2,16.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67709304,14.10.2013,FY13 sell out suppor,19.04.2013
6876087630,273,DSCH200B.CE3,,10,ZNET,41,,,410,PL00,280040867,Terg S.A.,PL10,2,G2,16.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67709414,14.10.2013,FY13 sell out suppor,22.01.2013
6876087631,70,DSCH200B.CE3,,52,ZNET,41,,,"2.132,00",PL00,280040867,Terg S.A.,PL10,2,G2,16.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67709418,14.10.2013,FY13 sell out suppor,28.01.2013
6876087707,10,DSCHX50B.CE3,,1,ZNET,90,,,90,PL00,280040216,"Beiko Sz.Bednarczyk,W.Kozakiewicz",PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723715,16.10.2013,FY13 sell out suppor,30.04.2013
6876087709,61,DSCHX300B.CE3,,1,ZNET,120,,,120,PL00,280040276,"Video-Top J.Krupinski,S,Podgórski,",PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723935,16.10.2013,FY13 sell out suppor,13.03.2013
6876087710,92,DSCHX50B.CE3,,2,ZNET,90,,,180,PL00,280040309,P. H. U. Inter-Market,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723716,16.10.2013,FY13 sell out suppor,30.04.2013
6876087711,79,DSCHX50B.CE3,,1,ZNET,90,,,90,PL00,280040309,P. H. U. Inter-Market,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723717,16.10.2013,FY13 sell out suppor,12.06.2013
6876087712,150,DSCHX50B.CE3,,1,ZNET,90,,,90,PL00,280040436,"T.Fal I P.Łuczak P.H.""Elta""Sp.Jawna",PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723918,16.10.2013,FY13 sell out suppor,17.05.2013
6876087713,10,DSCHX50B.CE3,,1,ZNET,90,,,90,PL00,280040436,"T.Fal I P.Łuczak P.H.""Elta""Sp.Jawna",PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723919,16.10.2013,FY13 sell out suppor,17.06.2013
6876087714,80,DSCWX300B.CE3,,1,ZNET,50,,,50,PL00,280040436,"T.Fal I P.Łuczak P.H.""Elta""Sp.Jawna",PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723920,16.10.2013,FY13 sell out suppor,24.04.2013
6876087716,20,DSCHX50B.CE3,,3,ZNET,90,,,270,PL00,280040745,Salon Rtv - Zew - Zenon Reszka,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723936,16.10.2013,FY13 sell out suppor,16.05.2013
6876087717,53,DSCHX50B.CE3,,1,ZNET,90,,,90,PL00,280040745,Salon Rtv - Zew - Zenon Reszka,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723937,16.10.2013,FY13 sell out suppor,10.07.2013
6876087718,11,DSCHX300B.CE3,,3,ZNET,120,,,360,PL00,280040925,PHU SOL*POL,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723938,16.10.2013,FY13 sell out suppor,13.03.2013
6876087718,12,DSCHX300B.CE3,,2,ZNET,120,,,240,PL00,280040925,PHU SOL*POL,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723938,16.10.2013,FY13 sell out suppor,13.03.2013
6876087719,10,DSCHX300B.CE3,,3,ZNET,120,,,360,PL00,280040925,PHU SOL*POL,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723939,16.10.2013,FY13 sell out suppor,13.03.2013
6876087719,11,DSCHX300B.CE3,,2,ZNET,120,,,240,PL00,280040925,PHU SOL*POL,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723939,16.10.2013,FY13 sell out suppor,13.03.2013
6876087720,11,DSCHX300B.CE3,,2,ZNET,120,,,240,PL00,280040925,PHU SOL*POL,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723940,16.10.2013,FY13 sell out suppor,13.03.2013
6876087720,12,DSCHX300B.CE3,,2,ZNET,120,,,240,PL00,280040925,PHU SOL*POL,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723940,16.10.2013,FY13 sell out suppor,13.03.2013
6876087721,21,DSCHX50B.CE3,,2,ZNET,90,,,180,PL00,280040925,PHU SOL*POL,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723941,16.10.2013,FY13 sell out suppor,30.04.2013
6876087722,21,DSCHX50B.CE3,,10,ZNET,90,,,900,PL00,280040925,PHU SOL*POL,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723942,16.10.2013,FY13 sell out suppor,30.04.2013
6876087723,21,DSCHX50B.CE3,,2,ZNET,90,,,180,PL00,280040925,PHU SOL*POL,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723943,16.10.2013,FY13 sell out suppor,30.04.2013
6876087724,141,DSCHX50B.CE3,,2,ZNET,90,,,180,PL00,280040925,PHU SOL*POL,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723944,16.10.2013,FY13 sell out suppor,30.04.2013
6876087725,20,DSCRX100.CEE8,,1,ZNET,210,,,210,PL00,280040925,PHU SOL*POL,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723945,16.10.2013,FY13 sell out suppor,17.07.2012
6876087726,90,DSCWX300B.CE3,,4,ZNET,50,,,200,PL00,280040925,PHU SOL*POL,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723946,16.10.2013,FY13 sell out suppor,23.04.2013
6876087727,120,DSCWX300B.CE3,,2,ZNET,50,,,100,PL00,280040925,PHU SOL*POL,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723947,16.10.2013,FY13 sell out suppor,23.04.2013
6876087728,10,DSCWX300B.CE3,,2,ZNET,50,,,100,PL00,280040925,PHU SOL*POL,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723948,16.10.2013,FY13 sell out suppor,24.04.2013
6876087729,10,DSCWX300B.CE3,,2,ZNET,50,,,100,PL00,280040925,PHU SOL*POL,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723949,16.10.2013,FY13 sell out suppor,24.04.2013
6876087733,11,DSCHX50B.CE3,,1,ZNET,90,,,90,PL00,280041074,"Hi-Fi Center 1, Brongiel Janusz",PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723921,16.10.2013,FY13 sell out suppor,16.05.2013
6876087734,11,DSCWX300B.CE3,,2,ZNET,50,,,100,PL00,280041074,"Hi-Fi Center 1, Brongiel Janusz",PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723922,16.10.2013,FY13 sell out suppor,25.04.2013
6876087735,11,DSCHX50B.CE3,,1,ZNET,90,,,90,PL00,280043051,FIRMA HANDLOWA GRYF ELECTRONICS,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723923,16.10.2013,FY13 sell out suppor,30.04.2013
6876087736,20,DSCRX100.CEE8,,1,ZNET,210,,,210,PL00,280043051,FIRMA HANDLOWA GRYF ELECTRONICS,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723924,16.10.2013,FY13 sell out suppor,17.07.2012
6876087737,11,DSCHX300B.CE3,,2,ZNET,120,,,240,PL00,280043519,Ksk Dystrybucja Sp. Z O.O.,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723925,16.10.2013,FY13 sell out suppor,12.03.2013
6876087738,82,DSCHX300B.CE3,,2,ZNET,120,,,240,PL00,280043519,Ksk Dystrybucja Sp. Z O.O.,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723926,16.10.2013,FY13 sell out suppor,12.03.2013
6876087739,10,DSCHX50B.CE3,,3,ZNET,90,,,270,PL00,280043519,Ksk Dystrybucja Sp. Z O.O.,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723927,16.10.2013,FY13 sell out suppor,14.06.2013
6876087740,10,DSCHX50B.CE3,,1,ZNET,90,,,90,PL00,280043519,Ksk Dystrybucja Sp. Z O.O.,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723928,16.10.2013,FY13 sell out suppor,14.06.2013
6876087741,10,DSCHX50B.CE3,,3,ZNET,90,,,270,PL00,280043519,Ksk Dystrybucja Sp. Z O.O.,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723929,16.10.2013,FY13 sell out suppor,14.06.2013
6876087742,10,DSCHX50B.CE3,,1,ZNET,90,,,90,PL00,280043519,Ksk Dystrybucja Sp. Z O.O.,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723930,16.10.2013,FY13 sell out suppor,17.06.2013
6876087743,11,DSCHX50B.CE3,,1,ZNET,90,,,90,PL00,280043519,Ksk Dystrybucja Sp. Z O.O.,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723931,16.10.2013,FY13 sell out suppor,22.07.2013
6876087744,11,DSCHX50B.CE3,,2,ZNET,90,,,180,PL00,280043519,Ksk Dystrybucja Sp. Z O.O.,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723932,16.10.2013,FY13 sell out suppor,23.07.2013
6876087745,180,DSCHX50B.CE3,,1,ZNET,90,,,90,PL00,280043519,Ksk Dystrybucja Sp. Z O.O.,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723933,16.10.2013,FY13 sell out suppor,25.07.2013
6876087746,10,DSCWX300B.CE3,,2,ZNET,50,,,100,PL00,280043519,Ksk Dystrybucja Sp. Z O.O.,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723934,16.10.2013,FY13 sell out suppor,25.04.2013
6876087748,51,DSCHX300B.CE3,,2,ZNET,120,,,240,PL00,280043778,Ryspol  Cieslachowski Ryszard,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723950,16.10.2013,FY13 sell out suppor,13.03.2013
6876087749,30,DSCHX50B.CE3,,2,ZNET,90,,,180,PL00,280043778,Ryspol  Cieslachowski Ryszard,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723951,16.10.2013,FY13 sell out suppor,30.04.2013
6876087750,12,DSCHX50B.CE3,,2,ZNET,90,,,180,PL00,280043778,Ryspol  Cieslachowski Ryszard,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723952,16.10.2013,FY13 sell out suppor,07.06.2013
6876087751,20,DSCRX100.CEE8,,1,ZNET,210,,,210,PL00,280043778,Ryspol  Cieslachowski Ryszard,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723954,16.10.2013,FY13 sell out suppor,18.07.2012
6876087776,41,DSCHX300B.CE3,,2,ZNET,120,,,240,PL00,284000201,MATRIX MEDIA S.C.,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723955,16.10.2013,FY13 sell out suppor,13.03.2013
6876087777,186,DSCHX300B.CE3,,10,ZNET,120,,,"1.200,00",PL00,284000201,MATRIX MEDIA S.C.,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723956,16.10.2013,FY13 sell out suppor,13.03.2013
6876087778,72,DSCHX50B.CE3,,3,ZNET,90,,,270,PL00,284000201,MATRIX MEDIA S.C.,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723957,16.10.2013,FY13 sell out suppor,08.05.2013
6876087779,94,DSCHX50B.CE3,,3,ZNET,90,,,270,PL00,284000201,MATRIX MEDIA S.C.,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723959,16.10.2013,FY13 sell out suppor,08.05.2013
6876087780,72,DSCHX50B.CE3,,3,ZNET,90,,,270,PL00,284000201,MATRIX MEDIA S.C.,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723960,16.10.2013,FY13 sell out suppor,08.05.2013
6876087781,342,DSCHX50B.CE3,,9,ZNET,90,,,810,PL00,284000201,MATRIX MEDIA S.C.,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723961,16.10.2013,FY13 sell out suppor,16.05.2013
6876087782,24,DSCRX100.CEE8,,6,ZNET,210,,,"1.260,00",PL00,284000201,MATRIX MEDIA S.C.,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723962,16.10.2013,FY13 sell out suppor,17.07.2012
6876087783,70,DSCWX300B.CE3,,6,ZNET,50,,,300,PL00,284000201,MATRIX MEDIA S.C.,PL10,2,G2,17.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67723963,16.10.2013,FY13 sell out suppor,23.04.2013
6876087834,10,DSCHX300B.CE3,,87,ZNET,120,,,"10.440,00",PL00,280040450,Euro-Net Sp. Z O.O.,PL10,2,G2,18.10.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67728811,17.10.2013,FY13 sell out suppor,12.03.2013
6876091810,60,HDRPJ320EB.CEN,,1,ZNET,135,,,135,PL00,280040216,"Beiko Sz.Bednarczyk,W.Kozakiewicz",PL10,2,G2,13.11.2013,CR,ZZ01,SCPCDIMCAMHDMSHDMS,100,,HUPERJEK,C03,67767354,04.11.2013,FY13 sell out suppor,07.02.2013
6876091895,40,HDRPJ220EB.CEN,,1,ZNET,100,,,100,PL00,280040450,Euro-Net Sp. Z O.O.,PL10,2,G2,13.11.2013,CR,ZZ01,SCPCDIMCAMHDMSHDMS,100,,HUPERJEK,C03,67767360,04.11.2013,FY13 sell out suppor,26.02.2013
6876091896,10,HDRPJ220EB.CEN,,15,ZNET,100,,,"1.500,00",PL00,280040450,Euro-Net Sp. Z O.O.,PL10,2,G2,13.11.2013,CR,ZZ01,SCPCDIMCAMHDMSHDMS,100,,HUPERJEK,C03,67767361,04.11.2013,FY13 sell out suppor,05.03.2013
6876091897,10,HDRPJ320EB.CEN,,24,ZNET,135,,,"3.240,00",PL00,280040450,Euro-Net Sp. Z O.O.,PL10,2,G2,13.11.2013,CR,ZZ01,SCPCDIMCAMHDMSHDMS,100,,HUPERJEK,C03,67767362,04.11.2013,FY13 sell out suppor,20.02.2013
6876091998,110,HDRPJ220EB.CEN,,4,ZNET,100,,,400,PL00,280040867,Terg S.A.,PL10,2,G2,13.11.2013,CR,ZZ01,SCPCDIMCAMHDMSHDMS,100,,HUPERJEK,C03,67767363,04.11.2013,FY13 sell out suppor,26.02.2013
6876091999,31,HDRPJ220EB.CEN,,7,ZNET,100,,,700,PL00,280040867,Terg S.A.,PL10,2,G2,13.11.2013,CR,ZZ01,SCPCDIMCAMHDMSHDMS,100,,HUPERJEK,C03,67767364,04.11.2013,FY13 sell out suppor,13.03.2013
6876092000,10,HDRPJ220EB.CEN,,13,ZNET,100,,,"1.300,00",PL00,280040867,Terg S.A.,PL10,2,G2,13.11.2013,CR,ZZ01,SCPCDIMCAMHDMSHDMS,100,,HUPERJEK,C03,67767365,04.11.2013,FY13 sell out suppor,19.03.2013
6876092001,30,HDRPJ320EB.CEN,,4,ZNET,135,,,540,PL00,280040867,Terg S.A.,PL10,2,G2,13.11.2013,CR,ZZ01,SCPCDIMCAMHDMSHDMS,100,,HUPERJEK,C03,67767366,04.11.2013,FY13 sell out suppor,12.02.2013
6876092002,22,HDRCX280EB.CEN,,4,ZNET,30,,,120,PL00,280040867,Terg S.A.,PL10,2,G2,13.11.2013,CR,ZZ01,SCPCDIMCAMHDMSHDMS,100,,HUPERJEK,C03,67767368,04.11.2013,FY13 sell out suppor,12.02.2013
6876092003,20,HDRCX280EB.CEN,,25,ZNET,30,,,750,PL00,280040867,Terg S.A.,PL10,2,G2,13.11.2013,CR,ZZ01,SCPCDIMCAMHDMSHDMS,100,,HUPERJEK,C03,67767369,04.11.2013,FY13 sell out suppor,04.03.2013
6876092004,10,HDRCX410VE.CEN,,4,ZNET,50,,,200,PL00,280040867,Terg S.A.,PL10,2,G2,13.11.2013,CR,ZZ01,SCPCDIMCAMHDMSHDMS,100,,HUPERJEK,C03,67767370,04.11.2013,FY13 sell out suppor,13.03.2013
6876092005,90,HDRCX410VE.CEN,,1,ZNET,50,,,50,PL00,280040867,Terg S.A.,PL10,2,G2,13.11.2013,CR,ZZ01,SCPCDIMCAMHDMSHDMS,100,,HUPERJEK,C03,67767372,04.11.2013,FY13 sell out suppor,25.04.2013
6876092006,100,HDRCX410VE.CEN,,11,ZNET,50,,,550,PL00,280040867,Terg S.A.,PL10,2,G2,13.11.2013,CR,ZZ01,SCPCDIMCAMHDMSHDMS,100,,HUPERJEK,C03,67767373,04.11.2013,FY13 sell out suppor,26.04.2013
6876092274,20,HDRPJ220EB.CEN,,17,ZNET,100,,,"1.700,00",PL00,280043426,Neonet S.A. Wroclaw,PL10,2,G2,13.11.2013,CR,ZZ01,SCPCDIMCAMHDMSHDMS,100,,HUPERJEK,C03,67767374,04.11.2013,FY13 sell out suppor,27.03.2013
6876093430,40,HDRPJ220EB.CEN,,2,ZNET,100,,,200,PL00,284000201,MATRIX MEDIA S.C.,PL10,2,G2,13.11.2013,CR,ZZ01,SCPCDIMCAMHDMSHDMS,100,,HUPERJEK,C03,67767358,04.11.2013,FY13 sell out suppor,26.02.2013
6876100217,260,SLTA58K.CEC,,2,ZNET,130,,,260,PL00,280049001,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMAMCDSLRDSLR,100,,HUHATALA,C03,67873655,17.12.2013,sell out support-MSH,10.04.2013
6876100218,120,DSCHX300B.CE3,,2,ZNET,70,,,140,PL00,280049001,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876966,17.12.2013,sell out support-MSH,13.05.2013
